timestep,mean_reward
740864,437.4388
741376,439.3830
741888,434.0642
742400,430.9807
742912,433.7623
743424,439.9621
743936,441.0499
744448,451.7806
744960,458.8704
745472,455.7390
745984,452.4343
746496,452.9083
747008,457.1192
747520,468.2277
748032,461.2096
748544,458.0249
749056,449.1624
749568,447.7327
750080,457.7650
750592,455.5220
751104,455.5782
751616,455.1617
752128,461.5789
752640,447.4957
753152,443.0337
753664,446.1726
754176,437.1182
754688,440.2466
755200,445.7420
755712,435.4602
756224,442.2086
756736,442.8143
757248,442.8289
757760,439.2921
758272,451.9713
758784,454.4155
759296,456.0595
759808,437.7833
760320,414.4328
760832,413.7371
761344,423.0471
761856,418.8020
762368,431.4998
762880,422.6701
763392,407.1402
763904,394.0048
764416,400.9933
764928,393.6403
765440,396.2234
765952,397.4818
766464,402.0685
766976,407.4071
767488,403.3324
768000,407.2569
768512,397.9433
769024,380.5017
769536,381.9543
770048,404.5040
770560,408.5954
771072,403.6908
771584,399.3575
772096,398.1061
772608,401.7705
773120,417.7787
773632,412.9677
774144,436.2350
774656,423.7903
775168,419.6732
775680,423.3168
776192,401.0739
776704,405.0089
777216,396.9997
777728,394.9569
778240,399.9567
778752,418.8148
779264,423.9993
779776,427.7370
780288,436.1003
780800,444.8900
781312,442.0806
781824,453.3204
782336,446.8515
782848,437.7993
783360,442.2725
783872,459.8563
784384,460.7884
784896,477.2010
785408,484.8850
785920,487.1385
786432,492.6143
786944,489.1290
787456,503.9485
787968,490.9365
788480,482.5422
788992,484.3292
789504,477.5840
790016,479.4662
790528,482.6274
791040,472.8841
791552,471.8214
792064,486.9130
792576,493.8381
793088,490.2834
793600,478.1343
794112,484.9019
794624,477.4128
795136,485.3684
795648,484.8382
796160,488.3168
796672,488.3128
797184,488.9881
797696,475.6799
798208,487.4821
798720,495.2115
799232,503.4255
799744,491.6729
800256,477.5998
800768,491.3643
801280,489.8024
801792,497.6648
802304,480.7586
802816,477.1970
803328,484.8917
803840,487.3944
804352,492.3560
804864,487.3026
805376,477.1682
805888,485.2185
806400,490.5406
806912,491.8471
807424,484.9314
807936,470.9920
808448,471.9668
808960,466.7077
809472,463.1751
809984,462.2148
810496,459.5932
811008,441.4781
811520,448.6355
812032,434.2776
812544,440.3953
813056,446.4563
813568,456.1710
814080,438.9598
814592,432.1153
815104,440.7649
815616,437.1327
816128,436.2383
816640,428.8006
817152,429.3559
817664,450.6720
818176,466.3213
818688,469.2126
819200,465.8049
819712,457.6473
820224,457.3958
820736,465.9563
821248,471.7307
821760,476.7365
822272,486.2848
822784,481.9615
823296,463.7148
823808,463.5351
824320,463.0748
824832,466.5128
825344,458.1173
825856,454.2096
826368,449.9244
826880,438.5690
827392,443.9050
827904,439.6539
828416,428.9070
828928,437.3942
829440,435.8987
829952,425.5589
830464,418.3169
830976,425.7520
831488,422.4146
832000,422.1000
832512,421.0022
833024,427.9145
833536,425.8178
834048,425.4621
834560,429.2901
835072,431.9624
835584,446.5550
836096,439.8980
836608,445.0516
837120,447.0952
837632,447.4143
838144,452.5834
838656,434.9865
839168,441.3657
839680,449.3506
840192,442.4254
840704,444.8849
841216,444.8345
841728,442.4210
842240,436.2029
842752,433.1510
843264,432.6406
843776,440.4108
844288,438.2292
844800,417.0833
845312,395.5476
845824,404.9792
846336,404.3340
846848,424.1902
847360,415.9266
847872,417.4008
848384,429.9729
848896,425.2266
849408,425.4493
849920,418.2127
850432,435.3095
850944,433.1865
851456,432.3982
851968,436.9964
852480,438.6657
852992,444.9720
853504,451.7734
854016,446.3944
854528,446.3873
855040,466.9607
855552,476.9878
856064,484.8281
856576,476.4634
857088,476.2553
857600,468.7574
858112,472.8131
858624,465.7789
859136,464.4512
859648,460.4840
860160,464.7249
860672,466.8482
861184,468.0856
861696,474.9759
862208,476.8276
862720,475.2806
863232,467.5101
863744,480.7697
864256,487.1239
864768,490.1974
865280,497.3083
865792,493.8702
866304,484.8568
866816,487.1384
867328,494.3605
867840,492.9608
868352,498.6032
868864,501.5190
869376,518.6160
869888,517.1383
870400,510.8723
870912,493.2819
871424,495.1894
871936,481.9100
872448,477.2908
872960,471.9786
873472,470.8646
873984,469.7719
874496,457.2097
875008,454.7399
875520,453.0678
876032,462.7910
876544,472.8565
877056,472.9220
877568,474.8854
878080,463.0061
878592,461.2759
879104,446.1450
879616,433.9111
880128,420.7787
880640,409.0044
881152,410.9032
881664,407.3679
882176,420.5563
882688,401.1187
883200,403.2595
883712,402.6185
884224,403.3816
884736,407.4209
885248,407.4655
885760,404.5907
886272,406.7953
886784,393.7737
887296,374.5330
887808,370.2564
888320,382.9053
888832,379.1279
889344,399.5077
889856,410.3704
890368,410.9744
890880,414.8291
891392,421.4647
891904,411.9139
892416,423.2213
