timestep,mean_reward
361472,451.9706
361728,450.7333
361984,450.5754
362240,448.0234
362496,451.2043
362752,453.5114
363008,468.9528
363264,468.6898
363520,468.5862
363776,466.5457
364032,473.5304
364288,473.8563
364544,466.9669
364800,473.6121
365056,474.7539
365312,480.3416
365568,482.4007
365824,489.0926
366080,487.6295
366336,472.5522
366592,480.9352
366848,488.7187
367104,479.0479
367360,484.9902
367616,476.7313
367872,485.5916
368128,484.8806
368384,485.3232
368640,484.5635
368896,482.3224
369152,493.1736
369408,485.9362
369664,483.5741
369920,476.5654
370176,480.9669
370432,480.916
370688,473.5103
370944,469.1135
371200,483.9039
371456,485.1802
371712,488.4136
371968,491.1268
372224,497.8107
372480,498.3445
372736,496.2057
372992,489.5166
373248,483.4295
373504,479.7654
373760,485.1165
374016,480.2954
374272,471.1982
374528,475.4656
374784,477.6312
375040,475.0437
375296,475.5559
375552,472.6154
375808,469.3408
376064,466.1227
376320,464.4662
376576,451.6877
376832,446.947
377088,455.359
377344,453.8919
377600,457.1626
377856,465.6013
378112,465.6367
378368,464.7861
378624,470.6448
378880,464.6519
379136,465.2205
379392,472.4301
379648,485.1609
379904,495.0828
380160,488.588
380416,494.05
380672,485.5647
380928,490.9619
381184,480.3749
381440,484.7836
381696,488.6409
381952,485.9924
382208,472.8204
382464,465.5495
382720,462.0966
382976,468.9218
383232,468.9114
383488,460.0679
383744,465.1471
384000,465.5464
384256,479.9626
384512,483.2382
384768,483.938
385024,485.6483
385280,481.7015
385536,484.7593
385792,488.2443
386048,482.4041
386304,494.0976
386560,497.4896
386816,492.6451
387072,484.6629
387328,480.4568
387584,485.188
387840,481.3121
388096,486.0193
388352,474.0763
388608,476.1523
388864,484.1662
389120,488.6662
389376,478.7959
389632,478.713
389888,480.1829
390144,480.5569
390400,484.074
390656,493.2917
390912,491.0091
391168,499.4798
391424,501.5278
391680,495.4109
391936,492.2456
392192,500.8817
392448,500.6421
392704,499.1618
392960,496.0776
393216,498.3473
393472,497.2324
393728,499.648
393984,496.2726
394240,497.2328
394496,482.1997
394752,479.0265
395008,478.5888
395264,484.8
395520,485.6038
395776,477.8301
396032,492.799
396288,492.3857
396544,504.2294
396800,504.6847
397056,505.0927
397312,501.3757
397568,502.4403
397824,501.5038
398080,503.5085
398336,507.6838
398592,502.1488
398848,492.4028
399104,478.9723
399360,478.5287
399616,483.757
399872,481.9737
400128,482.5532
400384,470.8733
400640,478.2841
400896,478.2029
401152,467.3467
401408,467.5992
401664,469.2592
401920,473.567
402176,464.7502
402432,466.0183
402688,473.518
402944,481.7952
403200,477.1773
403456,477.8846
403712,472.9285
403968,466.8666
404224,463.7037
404480,475.6763
404736,473.0624
404992,472.1578
405248,471.9941
405504,470.3522
405760,474.4631
406016,466.5131
406272,465.161
406528,466.5133
406784,474.4744
407040,474.8793
407296,485.0632
407552,470.6317
407808,458.1332
408064,459.5223
408320,455.9619
408576,454.9273
408832,460.8415
409088,450.9166
409344,457.4313
409600,448.4634
409856,443.8122
410112,454.0372
410368,467.5125
410624,464.3252
410880,467.1557
411136,470.8839
411392,467.9643
411648,470.6063
411904,464.9702
412160,473.4695
412416,488.4229
412672,484.3506
412928,487.8856
413184,495.643
413440,497.2005
413696,493.0714
413952,505.7051
414208,504.8436
414464,499.7054
414720,502.5443
414976,502.1068
415232,493.3894
415488,494.8825
415744,499.3831
416000,498.9149
416256,492.3707
416512,484.498
416768,484.3642
417024,483.2271
417280,481.6175
417536,497.3447
417792,500.5459
418048,500.7222
418304,513.7094
418560,523.1669
418816,511.9809
419072,525.7292
419328,535.5255
419584,535.4739
419840,546.1551
420096,543.0292
420352,531.4289
420608,531.4914
420864,523.8352
421120,515.7325
421376,519.9642
421632,521.0636
421888,525.7821
422144,520.5488
422400,520.1953
422656,523.0377
422912,520.1412
423168,516.643
423424,507.388
423680,510.5334
423936,509.1317
424192,511.6731
424448,520.2335
424704,513.6347
424960,509.2695
425216,517.056
425472,509.0092
425728,501.7424
425984,505.4785
426240,506.6204
426496,504.4066
426752,512.4059
427008,511.3873
427264,507.0365
427520,500.6302
427776,506.2569
428032,511.7114
428288,503.6074
428544,493.4694
428800,502.603
429056,502.8479
429312,503.6054
429568,506.103
429824,501.8386
430080,504.4606
430336,512.7992
430592,512.5232
430848,509.5329
431104,519.3676
431360,511.174
431616,511.7333
431872,501.5827
432128,508.5222
432384,501.2368
432640,501.1946
432896,501.3766
433152,502.5058
433408,511.1646
433664,509.4887
433920,514.5249
434176,501.2547
434432,487.8808
434688,494.8825
434944,490.8719
435200,482.4034
435456,483.8211
435712,489.5451
435968,492.8248
436224,495.9958
436480,490.9179
436736,486.3926
436992,486.8983
437248,488.8261
437504,488.2225
437760,486.1022
438016,484.1314
438272,490.6776
438528,499.4443
438784,502.122
439040,497.0916
439296,489.1854
439552,490.9344
439808,494.8214
440064,493.8152
440320,487.6863
440576,477.1454
440832,476.6465
441088,483.9107
441344,491.2068
441600,488.906
441856,497.526
442112,491.5323
442368,488.4813
442624,482.0652
442880,484.1102
443136,476.7506
443392,486.9811
443648,487.701
443904,481.9786
444160,488.285
444416,497.5962
444672,490.7219
444928,498.1724
445184,496.4735
445440,497.9113
445696,497.7015
445952,481.7185
446208,484.3676
446464,484.7061
446720,483.1618
446976,490.1449
447232,490.7177
447488,494.4411
447744,492.8915
448000,494.3262
448256,486.707
448512,477.1657
448768,476.3308
449024,484.2647
449280,493.3766
449536,486.7692
449792,478.2841
450048,474.8534
450304,481.3045
450560,488.6232
450816,496.1154
451072,496.2102
